区域,小区名称,面积(㎡),户型,价格(元/月)
江岸,百步亭金桥汇II期,240,4室2厅2卫,5000
江岸,汉口花园清桐阁,124,3室2厅2卫,3800
江岸,新源大厦,240,7室2厅2卫,15000
江岸,越秀星汇君泊越天地,111,4室2厅2卫,8000
江岸,越秀星汇君泊,134,4室1厅2卫,4000
江岸,丹水国际,146,4室2厅2卫,5000
江岸,佰昌公馆,118,3室2厅2卫,2800
江岸,美联联邦生活区二期城仕,80,2室1厅1卫,2500
江岸,汉口花园幽兰居,89,2室2厅1卫,2800
江岸,幸福湾二期,75,2室2厅1卫,2000
江岸,融科天城四期,136,3室2厅1卫,5800
江岸,六合花园,88,2室1厅1卫,3600
江岸,悦秀苑,70,2室2厅1卫,1800
江岸,德润大厦,68,2室1厅1卫,3500
江岸,天下国际公馆,157,3室2厅2卫,4500
江岸,尚湖熙园,89,3室2厅1卫,3600
江岸,汉口花园清桐阁,148,4室2厅2卫,4200
江岸,台北名居,84,2室2厅1卫,2800
江岸,汉口花园淡莲轩,115,3室2厅1卫,2600
江岸,越秀星汇君泊,142,3室1厅2卫,4400
江岸,汉口花园淡莲轩,135,3室2厅2卫,3400
江岸,汉口新城二期,62,2室2厅1卫,1700
江岸,汉口花园清桐阁,118,3室2厅2卫,2800
江岸,文卉苑,84,2室1厅1卫,1500
江岸,现代城四区,82,2室1厅1卫,2600
江岸,星悦城一期,120,4室1厅3卫,3600
江岸,汉口花园淡莲轩,111,3室2厅1卫,2500
江岸,越秀星汇君泊三期,130,4室2厅2卫,4000
江岸,现代城一区,158,4室1厅2卫,4200
江岸,奥林紫园,119,3室2厅1卫,3500
江岸,大智商城,113,5室0厅1卫,4000
江岸,长投海德公园,89,3室2厅1卫,3000
江岸,现代城二区,87,2室1厅1卫,2800
江岸,文卉苑,88,2室1厅1卫,2600
江岸,融创公园壹号二期,81,2室2厅1卫,2500
江岸,星悦城三期,114,4室1厅2卫,2600
江岸,解放大道2048堤角小区,89,2室2厅1卫,1700
江岸,美联联邦生活区二期城仕,137,4室2厅2卫,800
江岸,武汉天地二期A8,170,3室1厅3卫,15000
江岸,美联公园前,80,2室1厅1卫,1800
江岸,江岸区连城小区,124,3室2厅1卫,2600
江岸,江大路,92,2室2厅1卫,2000
江岸,百合苑,96,2室2厅1卫,2000
江岸,麟趾社区,97,2室2厅1卫,2600
江岸,江岸区连城小区,96,2室2厅1卫,2500
江岸,政府华电小区,95,2室2厅1卫,2000
江岸,球横小区,91,2室2厅1卫,2600
江岸,解放大道1308号,91,2室1厅1卫,3000
江岸,百合苑,96,2室2厅1卫,1900
江岸,国信城,96,2室1厅1卫,2800
江岸,云林街,108,2室2厅1卫,3000
江岸,三阳路5号,101,3室1厅1卫,8000
江岸,方舟小区,101,3室1厅1卫,2000
江岸,鑫汉城市花园,100,2室2厅1卫,3500
江岸,义祥里小区,100,2室2厅1卫,2700
江岸,佳园小区(江岸),93,2室2厅1卫,2000
江岸,九运京汉名都,101,3室2厅1卫,3700
江岸,阳电里,95,3室2厅1卫,2000
江岸,聚才南苑,109,2室1厅1卫,1900
江岸,劳动街,94,2室2厅1卫,1600
江岸,安居苑A区,108,2室2厅2卫,1600
江岸,园丰供电小区,91,2室1厅1卫,1300
江岸,众联天美国际,35,3室1厅2卫,1100
江岸,永清小区,55,2室1厅1卫,2000
江岸,君安花园,65,2室2厅1卫,1500
江岸,新生活摩尔城,56,2室1厅1卫,1800
江岸,劳动新一村,49,2室1厅1卫,1200
江岸,尚湖熙园,90,3室2厅1卫,3000
江岸,新生活摩尔城,78,2室1厅1卫,1700
江岸,电信宿舍,85,2室1厅1卫,1500
江岸,新生活摩尔城,80,2室1厅1卫,1800
江岸,楚邦汉界,94,2室1厅1卫,2600
江岸,融创公园壹号,82,2室1厅1卫,2700
江岸,尚湖熙园,89,2室2厅1卫,2600
江岸,星悦城二期,56,2室1厅1卫,2000
江岸,城开二七城市广场,37,2室1厅1卫,2000
江岸,俊华雅苑,67,2室1厅1卫,2500
江岸,华润桃源里,68,2室2厅1卫,2600
江岸,汇悦天地二期,83,2室2厅1卫,2100
江岸,名流世家,85,3室2厅1卫,2500
江岸,百步雅庭,52,2室1厅1卫,1900
江岸,光明上海公馆,82,2室2厅1卫,2500
江岸,幸福湾一期,117,2室2厅2卫,2500
江岸,华中国际广场,56,2室1厅1卫,2700
江岸,福星惠誉榜YOUNG,90,2室2厅1卫,2500
江岸,万锦江城,82,2室2厅1卫,2800
江岸,城开二七城市广场,40,2室1厅1卫,2000
江岸,现代城一区,87,2室2厅1卫,2700
江岸,汉口花园怡菊院,114,3室2厅1卫,2800
江岸,汉口花园清桐阁,119,3室2厅2卫,2600
江岸,百步亭现代城,45,2室2厅2卫,2000
江岸,名流世家,43,2室1厅1卫,2000
江岸,光明上海公馆,78,2室1厅1卫,2600
江岸,新生活摩尔城,80,2室1厅1卫,2000
江岸,中森华国际城,75,2室2厅1卫,2500
江岸,中森华国际城,75,2室2厅1卫,2500
江岸,汉口花园幽兰居,112,3室2厅1卫,2500
江岸,汉口花园淡莲轩,113,3室2厅1卫,2600
江岸,福星惠誉榜YOUNG,49,2室2厅1卫,2600
江岸,美联联邦生活区二期城仕,81,2室1厅1卫,2000
江岸,香港路万科8号,74,2室1厅1卫,2700
江岸,香港路万科8号,70,2室1厅1卫,3800
江岸,外滩洞庭首府,57,2室2厅2卫,3200
江岸,武汉天地一期A9,145,2室2厅3卫,9000
江岸,香港路万科8号,70,2室1厅1卫,2800
江岸,众联天美国际,43,3室1厅2卫,2600
江岸,众联天美国际,53,3室2厅2卫,2800
江岸,众联天美国际,44,2室2厅1卫,2500
江岸,星悦城二期,89,3室1厅1卫,2500
江岸,美联联邦生活区二期城仕,138,3室2厅2卫,3000
江岸,越秀星汇君泊越天地,58,2室1厅2卫,3000
江岸,锦湖金利花园一期,131,3室2厅2卫,2700
江岸,黄埔人家,78,2室1厅1卫,2500
江岸,汇悦天地二期,85,2室2厅1卫,2500
江岸,锦湖金利花园二期,83,2室2厅1卫,2500
江岸,台北名居,114,2室1厅1卫,3200
江岸,新生活摩尔城,75,2室2厅1卫,2000
江岸,三阳广场,138,3室2厅1卫,4000
江岸,中城国际,78,2室2厅1卫,4200
江岸,融科天城一期,83,2室2厅1卫,4000
江岸,鑫城俊杰,72,2室1厅1卫,3900
江岸,武汉天地云廷,245,4室2厅3卫,23000
江岸,现代城二区,82,2室1厅1卫,2800
江岸,未来家园,129,3室2厅2卫,4000
江岸,天下国际公馆,49,2室1厅2卫,3300
江岸,星悦城一期,135,3室2厅2卫,4500
江岸,中侨观邸,181,4室2厅2卫,6500
江岸,越秀星汇君泊越天地,55,2室2厅2卫,3600
江岸,百步亭现代城,56,1室1厅1卫,3500
江岸,常阳永清城,137,3室2厅2卫,6700
江岸,金益大厦,134,4室1厅1卫,5000
江岸,丹水嘉苑,126,4室1厅2卫,3000
江岸,富豪公寓,82,2室1厅1卫,2800
江岸,新长江国际,55,2室1厅1卫,3000
江岸,融科天城四期,168,3室2厅2卫,5500
江岸,尚湖熙园,90,3室2厅1卫,2600
江岸,金茂小区,122,3室2厅1卫,3800
江岸,格格屋,88,2室2厅1卫,3500
江岸,E品国际,49,2室2厅1卫,2900
江岸,馨悦国际,67,2室2厅1卫,4300
江岸,融科天城二期,149,3室2厅2卫,6000
江岸,融科天城一期,120,3室1厅2卫,13000
江岸,扶轮大厦,122,3室2厅1卫,3500
江岸,中城国际,85,2室1厅1卫,4300
江岸,半岛豪庭,150,3室2厅1卫,5300
江岸,融科天城一期,124,3室2厅2卫,5000
江岸,艺树家,155,3室2厅2卫,5000
江岸,日月星城,125,3室2厅2卫,3500
江岸,现代城四区,90,3室1厅1卫,2900
江岸,百步亭现代城,56,1室1厅1卫,3500
江岸,怡景花园,212,3室2厅3卫,16000
江岸,怡东大厦,120,3室2厅2卫,3800
江岸,艺树家,137,3室1厅2卫,5000
江岸,天悦尚景,50,3室2厅2卫,1500
江岸,船舶广场,199,4室2厅2卫,9000
江岸,福星惠誉红桥城,124,3室2厅2卫,3200
江岸,长投海德公园,88,3室2厅1卫,2650
江岸,艺树家,133,3室2厅2卫,4500
江岸,陌陌屋三元中央公园,75,2室2厅1卫,2800
江岸,融科天城三期,66,2室1厅1卫,4200
江岸,越秀星汇君泊越天地,56,2室2厅1卫,3500
江岸,建华大厦,70,2室1厅1卫,3360
江岸,融科天城一期,82,2室2厅1卫,9000
江岸,融科天城三期,66,2室1厅1卫,4800
江岸,常阳永清城,150,3室2厅1卫,6500
江岸,融科天城三期,90,3室1厅1卫,4500
江岸,新鸿基花园,151,3室1厅2卫,4200
江岸,越秀星汇君泊越天地,55,2室1厅2卫,4200
江岸,新源大厦,215,5室2厅2卫,12000
江岸,IFC国际金融中心,81,2室2厅1卫,12000
江岸,融科天城一期,82,5室2厅2卫,7500
江岸,富豪公寓,49,2室1厅1卫,3500
江岸,大智嘉园,79,2室2厅1卫,4000
江岸,日月星城,125,3室2厅2卫,3100
江岸,汉口花园逸松庭,125,3室2厅2卫,3400
江岸,陌陌屋三元中央公园,90,3室1厅1卫,3100
江岸,汉口花园淡莲轩,118,3室2厅2卫,3300
江岸,云宏大厦,152,5室1厅2卫,4100
江岸,华中国际广场,85,2室1厅1卫,4400
江岸,越秀星汇君泊越天地,55,2室1厅2卫,3500
江岸,融科天城四期,90,2室2厅1卫,4200
江岸,日月星城,143,3室2厅2卫,3500
江岸,景兰苑,85,2室2厅1卫,2000
江岸,汉口花园清桐阁,128,3室2厅2卫,3500
江岸,九运大厦,442,7室4厅2卫,19000
江岸,环亚大厦,212,4室0厅2卫,10500
江岸,融科天城一期,111,3室1厅1卫,13000
江岸,汇悦天地二期,122,3室2厅2卫,3700
江岸,福星惠誉红桥城,116,4室1厅2卫,3300
江岸,银城大厦,154,3室1厅0卫,3400
江岸,三阳广场,133,3室2厅1卫,12000
江岸,天下国际公馆,158,3室2厅2卫,6500
江岸,佰昌公馆,110,3室2厅1卫,2800
江岸,百步亭金桥汇II期,163,4室1厅2卫,3000
江岸,奥林紫园,119,3室2厅2卫,3500
江岸,美联联邦生活区二期城仕,114,3室2厅2卫,3300
江岸,大智嘉园,78,2室2厅1卫,4500
江岸,三阳广场,84,2室2厅1卫,3000
江岸,怡东大厦,127,2室1厅1卫,4500
江岸,绿茵仁居,240,5室2厅4卫,8500
江岸,城开天兴花园,90,3室2厅1卫,2000
江岸,幸福湾二期,85,2室2厅1卫,1200
江岸,景兰苑,70,2室1厅1卫,2000
江岸,汉口花园清桐阁,88,2室2厅1卫,2600
江岸,裕华公寓,114,2室2厅1卫,3500
江岸,融科天城三期,89,3室2厅1卫,4600
江岸,云宏大厦,332,6室2厅2卫,12000
江岸,百步亭现代城,45,2室1厅1卫,3500
江岸,百步亭现代城,45,1室1厅2卫,3000
江岸,越秀星汇君泊越天地,56,2室2厅1卫,3800
江岸,越秀星汇君泊越天地,58,2室2厅2卫,3500
江岸,星悦城三期,116,3室1厅1卫,2500
江岸,德润大厦,157,3室2厅2卫,5000
江岸,融科天城一期,82,2室1厅1卫,3800
江岸,众联天美国际,43,2室1厅1卫,2000
江岸,国际百纳,123,3室1厅1卫,2800
江岸,圣诚和园,92,2室2厅1卫,2750
江岸,越秀星汇君泊越天地,56,2室2厅1卫,3800
江岸,越秀星汇君泊越天地,58,2室2厅2卫,3500
江岸,星悦城三期,116,3室1厅1卫,2500
江岸,德润大厦,157,3室2厅2卫,5000
江岸,文卉苑,84,2室1厅1卫,2000
江岸,国际百纳,73,2室1厅1卫,2500
江岸,汉口花园淡莲轩,116,2室2厅1卫,2500
江岸,德润大厦,159,5室2厅2卫,5000
江岸,汉飞青年城,39,2室1厅1卫,2600
江岸,融创公园壹号二期,81,2室1厅1卫,1400
江岸,中城国际,83,2室1厅1卫,4100
江岸,圣诚和园,91,2室1厅1卫,2500
江岸,美联联邦生活区二期城仕,118,3室2厅2卫,3000
江岸,德润大厦,121,3室1厅1卫,4000
江岸,越秀星汇君泊,141,4室2厅2卫,4700
江岸,融创公园壹号,90,3室2厅1卫,2800
江岸,锦湖金利花园二期,69,2室1厅1卫,1800
江岸,长投海德公园,87,3室2厅1卫,2600
江岸,美联联邦生活区二期城仕,86,3室2厅1卫,2800
江岸,融科天城三期,66,2室1厅1卫,3500
江岸,德盛大厦,120,3室1厅2卫,3300
江岸,国际百纳,73,2室1厅1卫,2700
江岸,星悦城二期,114,3室1厅2卫,3500
江岸,融科天城五期,75,2室1厅1卫,4000
江岸,越秀星汇君泊越天地,55,2室1厅1卫,3000
江岸,悦秀苑,79,2室2厅1卫,2000
江岸,东新熙园,122,4室1厅2卫,3500
江岸,百步亭金桥汇,43,1室1厅1卫,1400
江岸,大智嘉园,85,2室1厅1卫,3500
江岸,百步亭金桥汇II期,73,2室2厅1卫,2500
江岸,汇悦天地二期,85,2室2厅1卫,2500
江岸,常阳永清城,161,4室2厅1卫,7000
江岸,文卉苑,84,2室1厅1卫,2000
江岸,国际百纳,73,2室1厅1卫,2500
江岸,汉口花园淡莲轩,116,2室2厅1卫,2500
江岸,德润大厦,159,5室2厅2卫,5000
江岸,融创公园壹号二期,81,2室1厅1卫,1400
江岸,中城国际,83,2室1厅1卫,4100
江岸,圣诚和园,91,2室1厅1卫,2500
江岸,圣诚和园,92,2室2厅1卫,2750
江岸,景兰苑,85,2室2厅1卫,1800
江岸,美联联邦生活区二期城仕,80,2室1厅1卫,2800
江岸,百步雅庭,130,3室2厅2卫,3000
江岸,百胜春天,108,3室2厅1卫,2600
江岸,尚湖熙园,122,3室2厅2卫,3100
江岸,汇悦天地二期,86,2室2厅1卫,2600
江岸,国际百纳,111,3室1厅2卫,3400
江岸,中城国际,82,2室2厅1卫,4000
江岸,圣诚阳光丽景,53,3室2厅2卫,2600
江岸,悦秀苑,79,2室1厅1卫,2000
江岸,星悦城一期,70,2室1厅1卫,2600
江岸,汇悦天地二期,89,2室2厅1卫,1800
江岸,声直大厦,183,5室2厅2卫,6500
江岸,现代城四区,90,3室2厅1卫,2800
江岸,兰陵大公馆,71,2室1厅1卫,3000
江岸,尚湖熙园,121,3室2厅1卫,3000
江岸,阳春阁社区,76,2室2厅1卫,2600
江岸,澎湖高级公寓,162,4室2厅2卫,5000
江岸,汉口新城二期,75,2室1厅1卫,2000
江岸,众联天美国际,43,2室1厅1卫,2000
江岸,众联天美国际,43,2室2厅1卫,2500
江岸,日月星城,123,3室1厅2卫,3500
江岸,众联天美国际,43,2室2厅1卫,2500
江岸,文卉苑,88,3室1厅1卫,2500
江岸,尚湖熙园,88,3室2厅1卫,2500
江岸,汉口花园幽兰居,90,2室1厅1卫,2600
江岸,尚都一品,90,2室1厅1卫,2600
江岸,融科天城四期,111,3室2厅1卫,4400
江岸,长投海德公园,87,3室1厅1卫,2800
江岸,光明上海公馆,89,2室2厅1卫,2500
江岸,常阳永清城,48,2室1厅1卫,3300
江岸,香港路万科8号,75,2室1厅1卫,3200
江岸,融科天城四期,111,3室2厅1卫,4200
江岸,香港路万科8号,75,2室1厅1卫,3000
江岸,美联联邦生活区二期城仕,118,3室2厅2卫,3000
江岸,美联联邦生活区二期城仕,86,3室2厅1卫,2800
江岸,汉飞青年城,39,2室1厅1卫,2600
江岸,长投海德公园,87,3室2厅1卫,2600
江岸,航天双城,72,2室1厅1卫,3200
江岸,艺树家,161,4室2厅2卫,5500
江岸,武汉天地四期B9,112,2室2厅2卫,7000
江岸,众联天美国际,53,2室2厅1卫,2500
江岸,国际百纳,85,2室2厅1卫,2700
江岸,美联联邦生活区二期城仕,87,3室1厅1卫,2500
江岸,陌陌屋三元中央公园,87,2室2厅1卫,2750
江岸,融科天城三期,66,2室1厅1卫,3500
江岸,德盛大厦,120,3室1厅2卫,3300
江岸,国际百纳,73,2室1厅1卫,2700
江岸,悦秀苑,70,3室2厅1卫,1600
江岸,景兰苑,85,2室1厅1卫,2000
江岸,陌陌屋三元中央公园,88,3室2厅1卫,2600
江岸,汇悦天地二期,86,3室1厅1卫,2800
江岸,越秀星汇君泊越天地,58,2室1厅1卫,3300
江岸,中城国际,87,2室1厅1卫,4500
江岸,国际百纳,111,3室1厅2卫,3400
江岸,中城国际,82,2室2厅1卫,4000
江岸,圣诚阳光丽景,53,3室2厅2卫,2600
江岸,汉口新城二期,75,2室1厅1卫,2000
江岸,众联天美国际,43,2室1厅1卫,2000
江岸,景兰苑,85,2室2厅1卫,1800
江岸,美联联邦生活区二期城仕,80,2室1厅1卫,2800
江岸,百步雅庭,130,3室2厅2卫,3000
江岸,百胜春天,108,3室2厅1卫,2600
江岸,尚湖熙园,122,3室2厅2卫,3100
江岸,汇悦天地二期,86,2室2厅1卫,2600
江岸,星悦城一期,70,2室1厅1卫,2600
江岸,汇悦天地二期,89,2室2厅1卫,1800
江岸,悦秀苑,79,2室1厅1卫,2000
江岸,汉飞青年城,39,2室1厅1卫,2500
江岸,西马名仕,77,2室1厅1卫,2700
江岸,中侨观邸,114,2室1厅2卫,3400
江岸,福星惠誉榜YOUNG,60,2室2厅1卫,2600
江岸,星悦城一期,122,3室1厅2卫,4200
江岸,汉口花园怡菊院,114,3室2厅1卫,2700
江岸,运征大厦,118,2室1厅1卫,3000
江岸,尚湖熙园,88,3室2厅1卫,2500
江岸,众联天美国际,43,2室2厅1卫,2500
江岸,声直大厦,183,5室2厅2卫,6500
江岸,现代城四区,90,3室2厅1卫,2800
江岸,兰陵大公馆,71,2室1厅1卫,3000
江岸,尚湖熙园,121,3室2厅1卫,3000
江岸,阳春阁社区,76,2室2厅1卫,2600
江岸,澎湖高级公寓,162,4室2厅2卫,5000
江岸,汉口花园幽兰居,90,2室1厅1卫,2600
江岸,尚都一品,90,2室1厅1卫,2600
江岸,融科天城四期,111,3室2厅1卫,4400
江岸,长投海德公园,87,3室1厅1卫,2800
江岸,光明上海公馆,89,2室2厅1卫,2500
江岸,汉口花园淡莲轩,115,3室2厅1卫,2800
江岸,常阳永清城,48,2室1厅1卫,3300
江岸,香港路万科8号,75,2室1厅1卫,3200
江岸,融科天城四期,111,3室2厅1卫,4200
江岸,香港路万科8号,75,2室1厅1卫,3000
江岸,日月星城,123,3室1厅2卫,3500
江岸,融科天城三期,71,2室1厅1卫,4888
江岸,文卉苑,88,3室1厅1卫,2500
江岸,众联天美国际,43,2室2厅1卫,2500
江岸,长投海德公园,87,3室2厅1卫,3000
江岸,日月星城,126,3室2厅2卫,3800
江岸,幸福湾一期,90,2室2厅1卫,2500
江岸,光明上海公馆,78,2室1厅1卫,2800
江岸,俊华雅苑,67,2室1厅1卫,2800
江岸,百步亭金桥汇II期,119,3室2厅1卫,2700
江岸,幸福湾二期,126,3室2厅2卫,3000
江岸,航天双城,72,2室1厅1卫,3100
江岸,融科天城一期,128,3室2厅2卫,4500
江岸,奥林紫园,118,2室1厅1卫,1800
江岸,新生活摩尔城,55,2室1厅1卫,1500
江岸,常阳永清城,111,2室2厅1卫,4500
江岸,汇悦天地,144,4室3厅2卫,3600
江岸,外滩洞庭首府,114,4室1厅2卫,6000
江岸,六合花园,89,2室1厅1卫,3800
江岸,大智嘉园,86,2室1厅1卫,3600
江岸,国庭,109,2室1厅1卫,3000
江岸,众联天美国际,43,2室2厅2卫,2800
江岸,金色未来,38,2室1厅1卫,2800
江岸,盈安大厦,151,3室2厅2卫,3800
江岸,京汉花园,115,2室1厅1卫,2600
江岸,融创公园壹号二期,143,4室2厅1卫,1000
江岸,佰昌公馆,90,3室2厅1卫,1200
江岸,统建新干线,87,2室2厅0卫,1000
江岸,幸福湾一期,111,3室2厅1卫,2000
江岸,台北沁园,42,2室1厅1卫,2600
江岸,华润桃源里,67,2室1厅1卫,3000
江岸,融科天城三期,66,2室1厅1卫,3600
江岸,融科天城一期,82,2室1厅1卫,3600
江岸,福星惠誉红桥城,115,3室1厅2卫,1600
江岸,城开天兴花园,90,3室2厅1卫,1600
江岸,福星惠誉榜YOUNG,49,2室1厅1卫,2500
江岸,武汉天地二期A6,120,3室2厅2卫,8500
江岸,新生活摩尔城,83,2室1厅2卫,2100
江岸,悦秀苑,70,2室1厅1卫,1700
江岸,洞庭小路3号,107,3室1厅2卫,3500
江岸,鹏程花苑,107,3室1厅1卫,3200
江岸,沿江大道194号,97,3室1厅1卫,3500
江岸,三阳社区,110,4室1厅1卫,3500
江岸,青少年宫宿舍小区,103,3室1厅1卫,3500
江岸,台北花苑,96,2室2厅1卫,2500
江岸,车站街辅仁社区,106,3室2厅1卫,3000
江岸,田园小区,95,2室1厅1卫,2800
江岸,袁家墩,92,3室1厅1卫,3000
江岸,劳动街,96,2室2厅1卫,1200
江岸,越秀星汇君泊越天地,56,2室0厅1卫,650
江岸,城开天兴花园,88,2室2厅1卫,1800
江岸,福星惠誉榜YOUNG,50,2室2厅2卫,1400
江岸,仁义社区,59,2室1厅1卫,1600
江岸,悦秀苑,87,2室2厅1卫,1500
江岸,德润大厦,112,3室1厅1卫,4200
江岸,福星惠誉榜YOUNG,53,2室2厅2卫,2700
江岸,越秀星汇君泊越天地,55,2室1厅2卫,3000
江岸,澳门银座,79,2室2厅1卫,2480
江岸,楚邦汉界,97,3室2厅1卫,2500
江岸,君安花园,82,2室1厅1卫,2000
江岸,金益大厦,68,2室1厅1卫,2500
江岸,现代城市广场,89,2室1厅1卫,2600
江岸,融科天城五期,87,3室2厅1卫,2500
江岸,碧波大厦,88,2室1厅1卫,2700
江岸,国庭,110,2室2厅2卫,2500
江岸,阳春阁社区,69,2室2厅1卫,2500
江岸,美联联邦生活区二期城仕,80,2室1厅1卫,1800
江岸,瑞景天成,110,3室2厅1卫,2600
江岸,紫轩美佳,96,3室1厅1卫,2500
江岸,香港路万科8号,66,2室1厅1卫,3000
江岸,五洲大厦,140,4室2厅1卫,2900
江岸,新长江国际,118,3室1厅1卫,5000
江岸,兰陵大公馆,70,2室1厅1卫,3200
江岸,中福时代,65,2室1厅1卫,2800
江岸,华清园,63,2室1厅1卫,3000
江岸,中福时代,65,2室1厅1卫,2800
江岸,华清园,63,2室1厅1卫,3000
江岸,长盛公寓,56,2室1厅1卫,3800
江岸,融科天城一期,83,2室1厅1卫,4450
江岸,福星惠誉红桥城,61,2室1厅2卫,2000
江岸,世纪皇冠,130,3室1厅2卫,4000
江岸,融科天城一期,83,2室1厅1卫,4100
江岸,融科天城三期,119,3室2厅2卫,5500
江岸,中城国际,81,2室1厅1卫,3800
江岸,大智嘉园,76,2室1厅1卫,4000
江岸,大智嘉园,117,3室1厅1卫,4500
江岸,华中国际广场,65,2室1厅1卫,3000
江岸,外滩棕榈泉,129,3室2厅2卫,5500
江岸,融科天城一期,111,3室2厅2卫,5000
江岸,武汉天地二期A8,157,3室1厅2卫,13000
江岸,新长江国际,120,3室2厅1卫,5000
江岸,融科天城一期,83,2室1厅1卫,4200
江岸,中城国际,78,2室1厅1卫,4200
江岸,金地京汉1903,143,3室2厅2卫,9000
江岸,华清园,90,2室1厅1卫,3700
江岸,环亚大厦,177,3室2厅2卫,4200
江岸,中侨观邸,113,2室2厅2卫,4500
江岸,统建新干线,88,3室2厅1卫,2800
江岸,香港路万科8号,70,2室1厅1卫,3200
江岸,中侨观邸,114,2室1厅2卫,4000
江岸,瑞景天成,91,3室2厅1卫,3000
江岸,三阳金城,52,2室1厅1卫,3500
江岸,越秀星汇君泊越天地,58,3室2厅2卫,4200
江岸,汉口花园淡莲轩,117,3室2厅1卫,2800
江岸,华清园,226,4室0厅1卫,9000
